Value0_mean,Value1_mean,Value2_mean,l2_norm_mean,Value0_rms,Value1_rms,Value2_rms,l2_norm_rms,Value0_max,Value1_max,Value2_max,l2_norm_max,Value0_std,Value1_std,Value2_std,l2_norm_std,Value0_min,Value1_min,Value2_min,l2_norm_min,Value0_kurt,Value1_kurt,Value2_kurt,l2_norm_kurt,Value0_skew,Value1_skew,Value2_skew,l2_norm_skew,Value0_energy,Value1_energy,Value2_energy,l2_norm_energy,Value0_median,Value1_median,Value2_median,l2_norm_median,Value0_negtiveCount,Value1_negtiveCount,Value2_negtiveCount,l2_norm_negtiveCount,Value0_positaveCount,Value1_positaveCount,Value2_positaveCount,l2_norm_positaveCount,Value0_avgAbsoluteDiff,Value1_avgAbsoluteDiff,Value2_avgAbsoluteDiff,l2_norm_avgAbsoluteDiff,Value0_meadianAbsDiff,Value1_meadianAbsDiff,Value2_meadianAbsDiff,l2_norm_meadianAbsDiff,Value0_ValuesAboveMean,Value1_ValuesAboveMean,Value2_ValuesAboveMean,l2_norm_ValuesAboveMean,Value0_numberPeaks,Value1_numberPeaks,Value2_numberPeaks,l2_norm_numberPeaks,Class
0.01701122,-0.056919608,0.001463072,0.065349727,0.021666315,0.059127658,0.024044738,0.067406666,0.048117102,-0.008013725,0.073886601,0.108760178,0.013418182,0.016007442,0.024000185,0.016524883,-0.021882898,-0.108013725,-0.058113399,0.012904044,-0.125822113,0.392402009,0.049493449,-0.057768189,-0.257155943,0.241764432,0.06934703,-0.148085404,0.079802967,0.594333593,0.098285404,0.772421965,0.018117102,-0.058013725,0.004886601,0.064916554,16,170,82,0,154,0,88,170,0.010731349,0.012784221,0.019262007,0.013332426,0.009,0.014,0.017,0.011832431,96,78,88,83,45,43,49,52,3
0.022493573,-0.085013725,0.005816013,0.102109262,0.039966254,0.087445065,0.04280665,0.10524424,0.178117102,-0.016013725,0.127886601,0.216240111,0.033035445,0.02047696,0.042409707,0.025496054,-0.057882898,-0.124013725,-0.102113399,0.028094142,2.045664232,0.63318908,-0.152931067,2.045453768,0.661559074,0.520024597,0.020118294,0.319179748,0.271541246,1.299928699,0.311509574,1.882979519,0.023117102,-0.086013725,0.005886601,0.100425317,42,170,74,0,128,0,96,170,0.025505882,0.016082353,0.03379654,0.019294343,0.02,0.012,0.028,0.015741297,85,79,95,76,57,35,32,44,3
0.016246514,-0.113707843,-0.000548693,0.143295437,0.048411017,0.118199099,0.075781379,0.148517579,0.138117102,-0.042013725,0.191886601,0.264227617,0.04560348,0.032273108,0.075779393,0.039037018,-0.103882898,-0.234013725,-0.242113399,0.04951834,-0.107035856,0.520866385,0.026492726,-0.083795375,0.405093456,-0.391228447,-0.403814429,0.311142373,0.398416521,2.375074605,0.976278969,3.749770094,0.010117102,-0.112013725,0.005886601,0.144064952,61,170,82,0,109,0,88,170,0.036584083,0.025632664,0.059227128,0.031541716,0.032,0.022,0.048,0.029832069,80,89,88,86,45,38,36,42,3
0.02941122,-0.076766667,0.001286601,0.161991037,0.079092227,0.084441634,0.129955291,0.173995252,0.272117102,-0.002013725,0.341886601,0.382095005,0.073420437,0.035174826,0.129948922,0.063507887,-0.127882898,-0.170013725,-0.338113399,0.032912146,-0.234749421,-0.627523896,-0.306225986,1.338597702,0.115860127,-0.200712655,-0.337136966,0.826994326,1.063448671,1.212166212,2.871024208,5.146639092,0.028117102,-0.072013725,0.011886601,0.15775663,62,170,79,0,108,0,91,170,0.060368166,0.029435571,0.104218824,0.047905233,0.054,0.028,0.082,0.03887272,84,93,91,80,56,39,41,49,2
0.018870044,-0.05504902,-0.005972222,0.246165373,0.151151443,0.089858741,0.205446373,0.270424785,0.362117102,0.115986275,0.591886601,0.638234135,0.149968931,0.071022523,0.20535955,0.11194719,-0.389882898,-0.354013725,-0.370113399,0.014390862,-0.315171685,1.269681655,0.079438567,1.001469727,-0.087196345,-0.438675884,0.738879358,0.767434549,3.883948976,1.372680863,7.175396076,12.43202592,0.021117102,-0.054013725,-0.038113399,0.232491565,79,134,101,0,91,36,69,170,0.122070588,0.053776886,0.166300623,0.08705492,0.105,0.041,0.144,0.07204433,85,86,74,78,42,45,38,50,2
-0.039635839,-0.037954902,-0.010995752,0.205359282,0.112061947,0.060423461,0.188977711,0.227862787,0.198117102,0.085986275,0.477886601,0.507904567,0.10481832,0.047015105,0.188657543,0.098737099,-0.227882898,-0.170013725,-0.506113399,0.026404714,-0.724358773,0.372127605,-0.089694897,0.611600314,0.54877872,0.206779044,0.075049302,0.894067245,2.134839575,0.620669091,6.071137761,8.826646427,-0.065882898,-0.038013725,-0.020113399,0.184020338,109,140,89,0,61,30,81,170,0.088461176,0.036414533,0.151191003,0.077378641,0.076,0.028,0.12,0.05604776,68,81,83,68,47,35,35,40,2
-0.121741721,0.04335098,0.040721895,0.243405624,0.142124191,0.05767524,0.21934308,0.267651089,0.172117102,0.125986275,0.677886601,0.690075964,0.073336477,0.038041107,0.215529845,0.111314005,-0.311882898,-0.082013725,-0.330113399,0.069747445,1.83082451,0.001001822,0.156296906,3.446230125,1.035501686,-0.341560731,0.697704387,1.641384401,3.433878545,0.565493663,8.178935759,12.17830797,-0.129882898,0.045986275,0.010886601,0.216327598,157,25,80,0,13,145,90,170,0.054883875,0.031042768,0.172270865,0.080994558,0.04,0.026,0.138,0.054326207,77,86,73,70,34,32,28,34,2
-0.157282898,0.163962745,-0.02086634,0.290328309,0.180559579,0.169930969,0.171705944,0.30159779,0.086117102,0.261986275,0.427886601,0.516259789,0.088678361,0.044640255,0.170433351,0.081674353,-0.439882898,0.053986275,-0.396113399,0.112211529,0.11649227,-0.491872121,-0.149148393,-0.11647457,-0.197321881,-0.145479381,0.602929791,0.319693441,5.542299479,4.909010808,5.012098327,15.46340862,-0.159882898,0.166986275,-0.051113399,0.288775147,166,0,100,0,4,170,70,170,0.069381176,0.036613426,0.136823253,0.065185644,0.058,0.031,0.109,0.053635587,81,91,77,84,45,46,41,42,2
-0.102306427,0.178915686,0.009604248,0.239547627,0.123292964,0.181586748,0.111722016,0.246285832,0.038117102,0.261986275,0.445886601,0.496993405,0.068808067,0.031031024,0.111308433,0.057215783,-0.281882898,0.099986275,-0.236113399,0.14077179,-0.4131436,0.132771632,0.835890802,1.664961077,-0.359104542,0.079993331,0.595922594,0.938915164,2.584196357,5.605537028,2.121907517,10.3116409,-0.095882898,0.179986275,0.005886601,0.230492438,162,0,80,0,8,170,90,170,0.056777855,0.024027682,0.086279031,0.044760447,0.053,0.02,0.067,0.036914494,90,90,84,79,41,35,31,32,2
-0.144953486,0.245739216,-0.003383987,0.315630071,0.166940327,0.24987716,0.118861667,0.323165227,0.118117102,0.341986275,0.331886601,0.496417083,0.082810384,0.045286125,0.118813486,0.06937883,-0.329882898,0.093986275,-0.326113399,0.119915875,0.341145845,0.212088073,0.018937895,-0.126687573,0.657314616,-0.395309362,0.120208186,-0.174730562,4.737742373,10.61456118,2.401776285,17.75407984,-0.149882898,0.247986275,-0.013113399,0.31540476,159,0,95,0,11,170,75,170,0.064819377,0.035985052,0.092883599,0.055700011,0.05,0.03,0.07,0.045194372,80,92,78,84,40,34,26,32,2
-0.150424074,0.313492157,-0.030936928,0.429401175,0.207940158,0.319677862,0.220700364,0.440615133,0.424117102,0.501986275,0.603886601,0.743868931,0.143567779,0.062582768,0.218521297,0.098774114,-0.423882898,0.133986275,-0.448113399,0.183530657,2.645791654,0.67330862,-0.340445826,0.045782628,1.158706317,0.294771653,0.457686909,0.296146735,7.350648562,17.372969,8.280470604,33.00408817,-0.159882898,0.307986275,-0.047113399,0.429231651,153,0,108,0,17,170,62,170,0.104992664,0.049129965,0.17596955,0.078405535,0.086,0.04,0.139,0.063249402,82,77,77,85,35,33,27,38,2
-0.105247603,0.222845098,0.003263072,0.306265875,0.15133211,0.229754601,0.151660224,0.314148703,0.306117102,0.345986275,0.457886601,0.507379666,0.108739824,0.055921721,0.151625116,0.069932978,-0.319882898,0.085986275,-0.348113399,0.122324939,1.427123436,-0.674378324,-0.395463399,0.438904696,0.948719886,-0.140599821,0.024170539,0.354960446,3.893239255,8.973820024,3.910140004,16.77719928,-0.120882898,0.225986275,0.000886601,0.301601911,146,0,85,0,24,170,85,170,0.08224692,0.047403322,0.125635294,0.053514613,0.06,0.044,0.112,0.039178369,74,87,85,80,36,37,35,38,2
-0.096529956,0.143527451,-0.004219281,0.193770438,0.117232357,0.144788003,0.070510262,0.199195101,0.156117102,0.181986275,0.179886601,0.316564981,0.066523628,0.019064012,0.070383909,0.046170399,-0.229882898,0.093986275,-0.130113399,0.103865594,0.066962318,-0.340369101,-0.0063278,-0.634118604,0.302004131,-0.352277193,0.612065363,0.323938005,2.336382346,3.563806173,0.845188491,6.74537701,-0.091882898,0.145986275,-0.012113399,0.187920705,161,0,102,0,9,170,68,170,0.05560346,0.015428512,0.054452595,0.038248712,0.054,0.012,0.042,0.034882319,87,99,80,76,36,36,27,33,3
0.026587691,0.084915686,-0.008101634,0.132871707,0.074517122,0.088980358,0.074624163,0.137982141,0.170117102,0.133986275,0.169886601,0.260863459,0.069612472,0.026586281,0.074183079,0.03720458,-0.173882898,0.019986275,-0.228113399,0.05467795,-0.576752542,-0.890194874,0.221117821,0.729022809,-0.238708989,0.015391399,-0.27045033,0.480913938,0.943976253,1.345975695,0.946690177,3.236642124,0.038117102,0.083986275,-0.006113399,0.130120433,57,0,93,0,113,170,77,170,0.056896886,0.022585744,0.0591409,0.02890259,0.05,0.02,0.048,0.023699969,93,82,87,79,31,31,24,37,3
-0.132494662,0.131398039,-0.005148693,0.215892686,0.148782716,0.13664903,0.096091021,0.223702343,0.072117102,0.293986275,0.275886601,0.377909033,0.067686491,0.037516834,0.095952984,0.058592546,-0.301882898,0.053986275,-0.230113399,0.058492926,0.038068179,1.840519427,-0.128043328,-0.111501976,0.208172162,0.967939839,0.273491902,0.110385101,3.763170418,3.174402777,1.569692325,8.50726552,-0.134882898,0.127986275,-0.009113399,0.213464582,163,0,92,0,7,170,78,170,0.052982976,0.028315571,0.076210934,0.046985275,0.041,0.024,0.061,0.041033306,81,83,83,82,41,30,33,39,3
-0.148671133,0.29055098,-0.015125163,0.371788414,0.175024878,0.294562128,0.160930035,0.378548586,0.146117102,0.423986275,0.473886601,0.606689005,0.092361259,0.04844559,0.160217682,0.07122083,-0.345882898,0.181986275,-0.404113399,0.21963907,0.453881779,0.149544707,-0.070344465,0.324599238,0.579252553,0.248780958,0.23912536,0.632435807,5.207730355,14.75036406,4.402740973,24.36083539,-0.151882898,0.285986275,-0.019113399,0.366908047,155,0,89,0,15,170,81,170,0.070440969,0.037340623,0.13104692,0.056588302,0.052,0.028,0.113,0.047135693,78,78,84,81,56,35,34,43,2
-0.192635839,0.34575098,0.00575719,0.452730217,0.220586596,0.349602349,0.201825257,0.460014873,0.144117102,0.517986275,0.451886601,0.734442593,0.107470369,0.051749998,0.201743127,0.081541608,-0.535882898,0.249986275,-0.420113399,0.306657489,0.735579403,0.461767233,-0.703088287,1.06241796,-0.498808744,0.674575879,0.095852956,0.851061891,8.271935909,20.77770646,6.924683842,35.97432621,-0.167882898,0.341986275,-0.002113399,0.451389617,166,0,86,0,4,170,84,170,0.082127059,0.041112803,0.163655779,0.063100952,0.055,0.034,0.16,0.051576968,102,79,83,85,47,33,27,36,2
-0.182035839,0.384586275,0.001792484,0.495965158,0.220421547,0.390556716,0.233872171,0.505782957,0.170117102,0.573986275,0.495886601,0.808394459,0.124292445,0.068029008,0.233865302,0.099171374,-0.509882898,0.189986275,-0.580113399,0.238995293,-0.103703655,0.299243871,-0.416071299,0.291573878,-0.364211494,0.019994438,-0.259760808,0.384150005,8.259561946,25.93087323,9.298352704,43.48878788,-0.159882898,0.381986275,0.016886601,0.4913255,160,0,80,0,10,170,90,170,0.10071391,0.052825882,0.188429066,0.076881145,0.081,0.042,0.155,0.069765988,96,83,90,78,44,37,33,35,2
0.198152397,0.162492157,-0.012383987,0.297621098,0.215393198,0.180828383,0.116595815,0.304446576,0.384117102,0.343986275,0.275886601,0.484604585,0.084438484,0.079342315,0.115936279,0.064104601,-0.109882898,-0.008013725,-0.274113399,0.049761962,1.021405214,-0.710007413,-0.174790042,1.110659833,-0.715938742,0.089853038,0.05298571,-0.155230081,7.88701907,5.558813671,2.311079285,15.75691203,0.203117102,0.164986275,-0.012113399,0.296155974,6,1,94,0,164,169,76,170,0.064291626,0.064864498,0.090774256,0.049597055,0.049,0.06,0.072,0.03689121,91,88,88,83,45,32,30,40,3
-0.007482898,-0.058460784,0.015016013,0.151988756,0.083388663,0.078713209,0.132652639,0.175345833,0.248117102,0.111986275,0.473886601,0.502789356,0.083052244,0.052707742,0.131800008,0.087439002,-0.173882898,-0.212013725,-0.250113399,0.014524735,0.775235894,0.100477776,0.933675705,1.514608145,0.546054196,-0.228789919,0.834310803,0.992000801,1.182123739,1.053280785,2.991442863,5.226847387,-0.011882898,-0.056013725,-0.004113399,0.144057104,93,153,88,0,77,17,82,170,0.062395294,0.042949204,0.099947682,0.067108738,0.044,0.04,0.077,0.052404744,81,91,73,79,36,37,35,44,2
0.004775926,-0.009978431,0.000886601,0.036984127,0.028719723,0.015956288,0.022278403,0.039695754,0.060117102,0.037986275,0.069886601,0.080864098,0.028319834,0.012451267,0.022260754,0.014419681,-0.071882898,-0.040013725,-0.054113399,0.006692089,-0.604616018,0.509197107,0.030714552,0.177453997,-0.237872071,0.141494885,0.110741245,0.535387415,0.140219821,0.043282534,0.084375631,0.267877986,0.008117102,-0.008013725,-0.000113399,0.036039854,68,138,89,0,102,32,81,170,0.023561522,0.009728997,0.017894118,0.011400825,0.02,0.008,0.016,0.009843764,93,86,81,79,50,31,29,50,3
0.029752397,0.077680392,-0.006289869,0.091170826,0.035331227,0.082638741,0.033294791,0.095843624,0.082117102,0.147986275,0.061886601,0.185895769,0.019054934,0.028194294,0.032695269,0.029561472,-0.021882898,0.015986275,-0.108113399,0.04246139,-0.201019596,-0.861943835,0.314246181,-0.336152009,0.35566112,0.176491424,-0.236696844,0.438033001,0.212210255,1.160957459,0.188452323,1.561620038,0.026117102,0.073986275,-0.004113399,0.089336225,4,0,95,0,166,170,75,170,0.015506851,0.023790173,0.026231834,0.024423632,0.014,0.02,0.019,0.021234458,77,79,89,81,54,34,48,45,3
-0.041765251,0.103915686,0.002216013,0.165197247,0.070393131,0.113576795,0.108854581,0.172349068,0.076117102,0.199986275,0.301886601,0.312199796,0.056664422,0.04583905,0.108832023,0.049133195,-0.195882898,-0.172013725,-0.218113399,0.032481913,-0.618764559,6.387072098,-0.513169222,0.159828206,-0.180534322,-1.436848622,0.153836204,-0.036184123,0.842382793,2.192947028,2.014384374,5.049714195,-0.039882898,0.109986275,0.005886601,0.166657716,122,2,83,0,48,168,87,170,0.047431142,0.034388097,0.088462837,0.038858839,0.044,0.028,0.075,0.03238563,88,99,87,86,52,48,31,37,2
0.013270044,-0.026272549,-1.93E-05,0.130178547,0.065485967,0.077057144,0.109771917,0.149251764,0.162117102,0.103986275,0.357886601,0.394160849,0.064127356,0.07244002,0.109771916,0.073004349,-0.173882898,-0.186013725,-0.330113399,0.018394792,-0.289791847,-0.94622863,1.403829272,1.328519573,-0.271517509,-0.275155256,0.381210531,1.183835442,0.729030013,1.009426573,2.048478557,3.786935144,0.022117102,-0.012013725,-0.008113399,0.112634979,66,97,94,0,104,73,76,170,0.052506851,0.062377301,0.079562907,0.055374706,0.048,0.06,0.054,0.039415088,91,93,76,68,31,36,41,41,3
0.037834749,0.094786275,-0.015619281,0.246465312,0.139566051,0.111153461,0.19309638,0.262906802,0.390117102,0.265986275,0.521886601,0.601947269,0.134339921,0.058057335,0.192463633,0.091514133,-0.307882898,-0.204013725,-0.556113399,0.078773182,-0.032556988,3.543056543,-0.470928761,0.799477291,-0.172684696,-0.715726993,0.20424193,0.693889468,3.311376052,2.100365632,6.338656024,11.75039771,0.036117102,0.093986275,-0.044113399,0.232535867,62,7,95,0,108,163,75,170,0.105247059,0.043251765,0.16131128,0.072083489,0.085,0.032,0.15,0.05933183,85,82,78,76,40,33,38,43,2
0.030352397,-0.219590196,0.024580719,0.348712386,0.126338996,0.238478421,0.258104654,0.373432071,0.320117102,-0.022013725,0.715886601,0.85328487,0.122638795,0.093016681,0.256931509,0.13360832,-0.217882898,-0.490013725,-0.594113399,0.127256442,-0.818903813,-0.031182422,-0.121538209,0.683071889,0.255630598,-0.433240635,0.232730139,0.825394127,2.713462144,9.668232722,11.32506209,23.70675696,0.017117102,-0.212013725,0.016886601,0.324759763,77,170,80,0,93,0,90,170,0.103119723,0.074323045,0.200945744,0.104421329,0.097,0.057,0.156,0.079279612,80,91,83,75,44,41,47,46,2
0.027681808,-0.001707843,-0.001736928,0.084915125,0.051510811,0.039772288,0.06820181,0.094269218,0.128117102,0.069986275,0.203886601,0.208797567,0.043440547,0.039735604,0.068179689,0.040940287,-0.069882898,-0.130013725,-0.176113399,0.015265542,-0.3670459,0.297276828,0.438348108,-0.191271699,0.129448336,-0.710491152,0.252341329,0.546508239,0.451071815,0.268911938,0.790752782,1.510736535,0.023117102,0.001986275,-0.004113399,0.079942967,38,85,90,0,132,85,80,170,0.035105329,0.031424498,0.051975087,0.033477533,0.027,0.026,0.041,0.030558397,78,88,80,79,33,24,36,38,3
0.015552397,-0.133578431,0.004792484,0.162547815,0.061232867,0.138355793,0.072295189,0.167685372,0.140117102,-0.034013725,0.207886601,0.272932807,0.059224885,0.036043421,0.072136166,0.041189705,-0.137882898,-0.232013725,-0.198113399,0.060700577,-0.572500759,0.231319178,0.170960267,-0.133865469,-0.085687093,-0.340243981,-0.038674876,0.307463544,0.637408885,3.254195334,0.888521037,4.780125256,0.022117102,-0.130013725,0.005886601,0.158620454,66,170,83,0,104,0,87,170,0.048927336,0.028077232,0.056471696,0.033218664,0.044,0.024,0.044,0.027588792,90,86,86,79,49,38,31,46,3
0.010234749,-0.027096078,0.001486601,0.043147956,0.027128145,0.030328245,0.021005951,0.045792889,0.072117102,0.005986275,0.059886601,0.094310996,0.025123419,0.013623692,0.020953281,0.01533762,-0.053882898,-0.058013725,-0.064113399,0.008322304,-0.508609434,-0.483578246,0.552589929,-0.104220944,-0.126229484,0.28592498,0.255777642,0.281254993,0.125109163,0.156366416,0.075012497,0.356488077,0.012117102,-0.028013725,-0.002113399,0.042978828,59,167,89,0,111,3,81,170,0.020610381,0.011149066,0.016381176,0.012339821,0.018,0.012,0.014,0.011726161,86,81,81,82,64,50,47,57,3
0.012022985,-0.033684314,0.003110131,0.058131497,0.023408943,0.043775172,0.040517672,0.0640775,0.060117102,0.047986275,0.125886601,0.1483319,0.020085478,0.027957694,0.040398129,0.026956541,-0.037882898,-0.088013725,-0.086113399,0.010517988,-0.400884963,0.060152042,0.493901049,0.925738853,0.040110433,0.523056203,0.835347666,0.855550749,0.093156362,0.325765161,0.279085901,0.698007424,0.012117102,-0.034013725,-0.004113399,0.052852963,44,152,98,0,126,18,72,170,0.016379792,0.022497716,0.031504775,0.020640038,0.014,0.018,0.024,0.014628514,88,78,72,71,52,29,38,45,3
0.013481808,-0.02642549,0.001945425,0.041153618,0.019064973,0.03039188,0.026007104,0.0443115,0.050117102,-1.37E-05,0.059886601,0.091991731,0.013480135,0.015011991,0.025934239,0.016428292,-0.013882898,-0.072013725,-0.070113399,0.010227146,-0.421169473,0.37258434,-0.274786758,0.149880594,0.200967584,-0.802102047,-0.279254035,0.642618761,0.061790444,0.157023287,0.114982807,0.333796538,0.013117102,-0.024013725,0.005886601,0.039217887,22,170,78,0,148,0,92,170,0.011294118,0.01169481,0.021442215,0.013003058,0.011,0.008,0.018,0.011077914,85,107,92,77,22,35,25,42,3
0.013375926,-0.026084314,0.00115719,0.030527542,0.014439779,0.026599612,0.00679498,0.031019645,0.026117102,-0.010013725,0.019886601,0.045186659,0.005439838,0.00521037,0.00669572,0.005503413,0.000117102,-0.042013725,-0.016113399,0.012698951,-0.460343113,0.725589277,-0.361735408,0.368681755,0.250785747,0.020684219,-0.052208164,-0.064104364,0.035446229,0.120281695,0.007849198,0.163577121,0.012117102,-0.024013725,-0.000113399,0.030258143,0,170,88,0,170,0,82,170,0.004715848,0.003903114,0.005621315,0.004404303,0.004,0.002,0.006,0.003894772,74,110,82,81,43,48,50,54,3
0.013599455,-0.026531373,0.000827778,0.031500503,0.015048769,0.026890167,0.008118932,0.031866339,0.026117102,-0.010013725,0.021886601,0.043286125,0.006443623,0.004378052,0.008076623,0.004814757,-0.003882898,-0.038013725,-0.020113399,0.018477772,-0.38471419,0.633807866,-0.384156611,-0.240755765,-0.336112663,-0.139372769,0.173672646,0.080095426,0.038499129,0.122923781,0.011205898,0.172628808,0.016117102,-0.026013725,-0.002113399,0.031385987,1,170,99,0,169,0,71,170,0.005506713,0.003405398,0.006813841,0.003889838,0.006,0.002,0.006,0.003388886,89,111,71,84,47,53,38,54,3
0.013234749,-0.026107843,0.000804248,0.030398195,0.0143602,0.026397171,0.006618515,0.030770614,0.026117102,-0.016013725,0.021886601,0.044020096,0.005572858,0.003897582,0.006569469,0.004772885,0.000117102,-0.040013725,-0.018113399,0.016153005,-0.207457371,1.43438313,0.661212593,0.306110172,0.055614101,-0.458466245,0.11300455,0.099938337,0.035056608,0.118457805,0.007446806,0.160961218,0.012117102,-0.026013725,-0.000113399,0.030059362,0,170,96,0,170,0,74,170,0.004697578,0.002807474,0.005342284,0.003739689,0.004,0.002,0.004,0.0030232,74,113,74,77,51,50,47,56,3
0.013987691,-0.025978431,0.001263072,0.036531222,0.016877166,0.026893822,0.020135003,0.037597004,0.044117102,-0.008013725,0.043886601,0.057738636,0.009443689,0.006956921,0.020095347,0.008888448,-0.007882898,-0.044013725,-0.042113399,0.014817237,0.196856987,0.465856594,-0.884792779,-0.5222093,0.513534698,0.018742375,0.012120615,0.055023475,0.048422586,0.122957201,0.068921115,0.240300902,0.012117102,-0.026013725,-0.000113399,0.036229843,3,170,92,0,167,0,78,170,0.007836401,0.00507308,0.016901592,0.007190576,0.006,0.002,0.015,0.006441912,78,79,78,78,41,49,26,49,3
0.013128867,-0.025660784,0.000604248,0.031394448,0.014623187,0.026015348,0.011401372,0.031947257,0.026117102,-0.016013725,0.029886601,0.04415105,0.006439755,0.004280478,0.011385348,0.00591742,-0.007882898,-0.038013725,-0.028113399,0.017628908,-0.383875434,1.072178891,-0.544312209,-0.520997545,0.136237007,-0.481928643,0.102442203,0.241234869,0.036352392,0.115055718,0.022098517,0.173506627,0.012117102,-0.024013725,-0.002113399,0.030893349,1,170,93,0,169,0,77,170,0.005542699,0.003065744,0.00958519,0.004818817,0.004,0.002,0.008,0.004107281,74,89,77,80,46,49,33,54,3
0.013964161,-0.026343137,0.00033366,0.030514002,0.014828758,0.02662627,0.004777982,0.030849302,0.024117102,-0.016013725,0.013886601,0.045904079,0.004989414,0.003872644,0.004766318,0.00453598,0.002117102,-0.040013725,-0.012113399,0.016290733,-0.989220101,1.298017381,-0.383412397,0.535225719,0.22572996,-0.559311213,0.503549597,0.302162198,0.037381649,0.120522903,0.003880949,0.161785501,0.012117102,-0.026013725,-0.001113399,0.030067335,0,170,110,0,170,0,60,170,0.004457024,0.002877232,0.00403737,0.003583032,0.004,0.002,0.003,0.003083999,84,111,60,77,47,49,55,58,3
0.013434749,-0.025907843,0.000592484,0.029910721,0.014204509,0.026155741,0.005169464,0.030209505,0.024117102,-0.012013725,0.019886601,0.045313007,0.004612545,0.003592553,0.005135399,0.00423827,0.002117102,-0.042013725,-0.012113399,0.01685405,-0.85968007,3.142072303,0.740937803,0.861501124,0.272489627,-0.627366021,0.733779462,0.568569535,0.034300571,0.116300871,0.00454297,0.155144412,0.012117102,-0.026013725,-0.000113399,0.029196449,0,170,110,0,170,0,60,170,0.004076401,0.002509619,0.004160554,0.003306418,0.004,0.002,0.004,0.002504595,74,82,60,74,52,48,55,56,3
0.013199455,-0.026237255,0.000404248,0.030028738,0.01391808,0.026584207,0.004810667,0.030390385,0.026117102,-0.016013725,0.019886601,0.047526685,0.004414446,0.004280947,0.004793652,0.004674441,0.002117102,-0.042013725,-0.012113399,0.018124856,-0.408447556,1.425203526,0.932602476,1.557135295,0.340488634,-0.664367591,0.900875987,0.726404412,0.032931203,0.120142408,0.003934228,0.157007839,0.012117102,-0.026013725,-0.002113399,0.029211985,0,170,110,0,170,0,60,170,0.003769412,0.003105052,0.003987543,0.003510299,0.004,0.002,0.002,0.002559225,68,116,60,71,46,53,50,56,3
0.01281122,-0.025660784,0.000851307,0.029364705,0.013416352,0.025926561,0.005172888,0.029646987,0.024117102,-0.016013725,0.025886601,0.046561457,0.00398386,0.0037028,0.005102357,0.004081416,0.002117102,-0.038013725,-0.010113399,0.018077423,-0.181701588,1.208422283,2.424633714,1.724396251,0.453701807,-0.481474967,1.023765355,0.552393062,0.030599745,0.114271718,0.004548991,0.149420455,0.012117102,-0.025013725,-0.000113399,0.029189108,0,170,102,0,170,0,68,170,0.003337163,0.002658824,0.004192941,0.003083657,0.004,0.001,0.004,0.002208566,61,85,68,79,50,50,47,56,3
0.012717102,-0.026296078,0.000792484,0.029908728,0.013368091,0.026622711,0.005319918,0.030261793,0.024117102,-0.016013725,0.019886601,0.048944976,0.004120822,0.004157521,0.00526056,0.004609134,0.006117102,-0.042013725,-0.012113399,0.019336516,-0.551544301,1.160849015,0.09130103,1.088304737,0.623322658,-0.966805955,0.459364116,0.86301103,0.030379998,0.120490683,0.004811259,0.15568194,0.012117102,-0.024013725,-0.000113399,0.028990656,0,170,100,0,170,0,70,170,0.00348,0.003124706,0.004477509,0.003605506,0.004,0.002,0.004,0.002610079,57,119,70,70,52,52,51,58,3
0.012905338,-0.025884314,0.000263072,0.029518925,0.013452201,0.026141331,0.004784578,0.02978629,0.024117102,-0.016013725,0.011886601,0.043527656,0.003796575,0.003656705,0.00477734,0.003981977,0.006117102,-0.040013725,-0.012113399,0.019336516,-0.435632055,1.858792591,0.208995025,0.367830664,0.514490486,-0.846327747,0.331087656,0.572212375,0.030763492,0.116172761,0.003891671,0.150827925,0.012117102,-0.025013725,-0.000113399,0.029180913,0,170,114,0,170,0,56,170,0.003165536,0.002647059,0.003775502,0.003160955,0.002,0.001,0.004,0.002785685,57,85,56,73,51,47,46,58,3
0.013481808,-0.026272549,0.000545425,0.030167936,0.014143476,0.026533284,0.004753194,0.030440859,0.024117102,-0.016013725,0.013886601,0.04078014,0.004275366,0.003710567,0.004721797,0.004067132,0.006117102,-0.036013725,-0.012113399,0.020926434,-0.703632479,0.615227142,0.327210993,-0.424367803,0.463515406,-0.540200174,0.217926451,0.433893787,0.034006444,0.119682573,0.003840785,0.157529802,0.012117102,-0.026013725,-0.000113399,0.029404407,0,170,104,0,170,0,66,170,0.003800138,0.002800277,0.003888443,0.00333251,0.004,0.002,0.004,0.00302383,74,116,66,79,54,51,53,55,3
0.013340632,-0.026096078,0.000698366,0.030005001,0.013996811,0.026365502,0.005237247,0.030306421,0.024117102,-0.016013725,0.015886601,0.042277548,0.004235359,0.003759574,0.005190476,0.004263698,0.006117102,-0.038013725,-0.016113399,0.020498381,-1.024131079,1.298476514,0.034443498,0.157695261,0.325736977,-0.981909905,0.303356708,0.592952701,0.033304824,0.11817375,0.004662888,0.156141461,0.012117102,-0.026013725,-0.000113399,0.029180913,0,170,100,0,170,0,70,170,0.003796263,0.002708374,0.0044609,0.003386819,0.004,0.002,0.004,0.002757293,73,124,70,71,48,49,48,57,3
